,乘客编号,订单金额,叫车时间
25811,959236359,26.01,2020/2/9 10:19
25812,311137653,22.71,2020/2/9 10:18
25813,992742631,55.84,2020/2/9 10:18
25814,942798383,40.8,2020/2/9 10:18
25815,900588196,15.25,2020/2/9 10:17
25816,236555302,58.15,2020/2/9 10:17
25817,12765616,21.68,2020/2/9 10:13
25818,320366535,41.16,2020/2/9 10:13
25819,938960459,15.9,2020/2/9 10:10
25820,12604609,19.63,2020/2/9 10:09
25821,208597781,44.82,2020/2/9 10:06
25822,370597562,72.91,2020/2/9 10:06
25823,276462821,49.88,2020/2/9 10:06
25824,950697990,24.46,2020/2/9 10:06
25825,241214631,29.2,2020/2/9 10:02
25826,13857421,70.75,2020/2/9 10:00
25827,347391797,21.76,2020/2/9 9:58
25828,376572009,33.38,2020/2/9 9:57
25829,332244191,37.21,2020/2/9 9:56
25830,356901666,41.98,2020/2/9 9:54
25831,934949350,53.13,2020/2/9 9:49
25832,269754308,16.68,2020/2/9 9:48
25833,228924230,38.56,2020/2/9 9:48
25834,964320792,19.93,2020/2/9 9:45
25835,292474988,17.84,2020/2/9 9:44
25836,295145558,25.83,2020/2/9 9:42
25837,933055550,29.35,2020/2/9 9:42
25838,211384605,20.83,2020/2/9 9:42
25839,950552016,40.05,2020/2/9 9:42
25840,931845351,36.21,2020/2/9 9:41
25841,915938473,26.35,2020/2/9 9:41
25842,956183925,21.92,2020/2/9 9:40
25843,379586190,40.8,2020/2/9 9:39
25844,925653226,24.21,2020/2/9 9:35
25845,282393861,29.88,2020/2/9 9:34
25846,14092158,20.71,2020/2/9 9:29
25847,983752138,30.58,2020/2/9 9:29
25848,215547053,20.18,2020/2/9 9:28
25849,13553967,35.67,2020/2/9 9:28
25850,900588196,14.95,2020/2/9 9:28
25851,957023507,17.06,2020/2/9 9:27
25852,13802714,36.69,2020/2/9 9:26
25853,391515401,25.95,2020/2/9 9:26
25854,288505516,41.37,2020/2/9 9:25
25855,229515178,38.96,2020/2/9 9:22
25856,266079189,28.08,2020/2/9 9:22
25857,920609182,74.84,2020/2/9 9:20
25858,952710090,28.93,2020/2/9 9:19
25859,949946570,19.76,2020/2/9 9:18
25860,344904602,33.42,2020/2/9 9:17
25861,935970525,22.21,2020/2/9 9:16
25862,209448093,19.29,2020/2/9 9:16
25863,934949350,23.48,2020/2/9 9:12
25864,388870601,35,2020/2/9 9:12
25865,369577156,17.83,2020/2/9 9:09
25866,923018310,22.58,2020/2/9 9:09
25867,978980422,14.8,2020/2/9 9:07
25868,374606226,27.03,2020/2/9 9:06
25869,14362039,61.84,2020/2/9 9:05
25870,990524439,44.77,2020/2/9 9:05
25871,917040215,36.31,2020/2/9 9:04
25872,291948805,29.98,2020/2/9 9:03
25873,202549515,26.13,2020/2/9 9:03
25874,972830866,30.08,2020/2/9 8:57
25875,915538940,45.76,2020/2/9 8:54
25876,12553999,15.16,2020/2/9 8:54
25877,996993688,23.4,2020/2/9 8:51
25878,297775545,43.77,2020/2/9 8:51
25879,984941447,33.94,2020/2/9 8:50
25880,268246016,26.14,2020/2/9 8:50
25881,293169720,107.68,2020/2/8 11:54
25882,900764999,26.8,2020/2/9 8:48
25883,219370991,54.45,2020/2/9 8:48
25884,209020365,31.22,2020/2/9 8:47
25885,388262179,73.4,2020/2/9 8:47
25886,928751376,20.38,2020/2/9 8:45
25887,944297947,19.09,2020/2/9 8:44
25888,310775635,28.26,2020/2/9 8:44
25889,203888507,53.77,2020/2/9 8:44
25890,210879537,21.73,2020/2/9 8:42
25891,206471736,24.8,2020/2/9 8:39
25892,946316578,20.25,2020/2/9 8:38
25893,261153408,13.76,2020/2/9 8:38
25894,911622470,18.79,2020/2/9 8:36
25895,981717656,20.28,2020/2/9 8:34
25896,906013639,29.2,2020/2/9 8:34
25897,334229653,32.94,2020/2/9 8:33
25898,927983053,23.01,2020/2/9 8:32
25899,997996339,27.18,2020/2/9 8:31
25900,396864405,21.6,2020/2/9 8:28
25901,245705547,49.87,2020/2/9 8:28
25902,963994221,32.96,2020/2/9 8:24
25903,371046501,11.19,2020/2/9 8:22
25904,949712186,15.69,2020/2/9 8:22
25905,950552016,40.89,2020/2/9 8:22
25906,310534699,58.38,2020/2/9 8:21
25907,962055291,31.57,2020/2/9 8:20
25908,285175788,14.96,2020/2/9 8:18
25909,13950873,20.26,2020/2/9 8:17
25910,213963352,19.56,2020/2/9 8:17
25911,233150114,29.74,2020/2/9 8:16
25912,907638996,45.6,2020/2/9 8:14
25913,206790225,30.58,2020/2/9 8:13
25914,331400307,23.17,2020/2/9 8:12
25915,342536658,15.37,2020/2/9 8:11
25916,253162155,17.73,2020/2/9 8:10
25917,299558358,28.75,2020/2/9 8:10
25918,980199867,64.29,2020/2/9 8:07
25919,965861817,36.44,2020/2/9 8:07
25920,297183732,19.93,2020/2/9 8:06
25921,976691289,24.87,2020/2/9 8:03
25922,935970525,21.91,2020/2/9 8:02
25923,906082525,36.1,2020/2/9 8:00
25924,12666389,29.76,2020/2/9 8:00
25925,376570688,104.14,2020/2/8 14:05
25926,326077462,26.01,2020/2/9 7:59
25927,334433098,23.29,2020/2/9 7:58
25928,966962499,37.21,2020/2/9 7:58
25929,203589990,21.31,2020/2/9 7:56
25930,963730981,26.65,2020/2/9 7:56
25931,381499680,47,2020/2/9 7:56
25932,989377180,23.46,2020/2/9 7:53
25933,922358477,67.93,2020/2/9 7:53
25934,912110209,15.54,2020/2/9 7:53
25935,923409252,42.57,2020/2/8 19:45
25936,988137568,20.14,2020/2/9 7:47
25937,985969561,31.81,2020/2/9 7:46
25938,292474988,17.34,2020/2/9 7:43
25939,13220123,19.76,2020/2/9 7:40
25940,354617540,34.75,2020/2/9 7:36
25941,930565214,39.28,2020/2/9 7:36
25942,241087088,30.34,2020/2/9 7:36
25943,990721564,23.14,2020/2/9 7:34
25944,990729987,27.67,2020/2/9 7:30
25945,378170691,65.77,2020/2/8 21:07
25946,928695982,25.78,2020/2/9 7:28
25947,339847767,13.87,2020/2/9 7:26
25948,368818767,42.6,2020/2/5 19:33
25949,343620050,33.2,2020/2/9 7:23
25950,906645569,30,2020/2/8 20:11
25951,953545432,24.27,2020/2/9 7:20
25952,274670558,43.1,2020/2/8 21:31
25953,304592196,44.12,2020/2/9 7:12
25954,12181732,29.98,2020/2/9 7:12
25955,12518694,61,2020/2/9 7:12
25956,908136959,75.75,2020/2/8 18:14
25957,219929904,34.8,2020/2/9 7:07
25958,987289075,29.17,2020/2/9 7:05
25959,950410518,33.36,2020/2/9 6:59
25960,219230256,24.55,2020/2/9 6:58
25961,974416185,29.62,2020/2/9 6:58
25962,220534735,62.47,2020/2/8 21:54
25963,332352556,15.97,2020/2/9 6:40
25964,918945334,24.54,2020/2/9 6:40
25965,389638678,40.21,2020/2/8 20:17
25966,308370618,48.37,2020/2/8 20:00
25967,286744090,39.78,2020/2/8 21:28
25968,973521517,61.47,2020/2/8 21:49
25969,391233670,39.88,2020/2/9 6:08
25970,370531601,122.47,2020/2/8 15:10
25971,942721744,12.97,2020/2/9 2:30
25972,322070671,26.65,2020/2/9 1:28
25973,903158504,56.39,2020/2/9 0:15
25974,994727673,51.06,2020/2/9 0:07
25975,268246016,33.44,2020/2/8 23:37
25976,371770602,11.9,2020/2/8 23:24
25977,946570183,17.94,2020/2/8 23:22
25978,366508103,23.93,2020/2/8 23:10
25979,279085909,34.05,2020/2/8 23:08
25980,368221,106.6,2020/2/8 22:58
25981,328370668,15.95,2020/2/8 22:53
25982,318870623,60.88,2020/2/8 22:51
25983,901799225,46.63,2020/2/8 22:48
25984,329870617,13.57,2020/2/8 22:44
25985,244147706,41.08,2020/2/7 19:35
25986,983459937,16.2,2020/2/8 22:39
25987,968774290,33.16,2020/2/8 22:38
25988,234738583,65.43,2020/2/8 20:58
25989,986679735,32.26,2020/2/8 22:24
25990,357070613,15.96,2020/2/8 22:21
25991,302693173,39.92,2020/2/8 22:18
25992,355705688,51.73,2020/2/8 22:07
25993,310860247,30,2020/2/8 18:27
25994,965538956,85.78,2020/2/8 21:57
25995,927100745,100.69,2020/2/6 18:48
25996,385871123,35.04,2020/2/8 21:38
25997,221192796,34.98,2020/2/8 21:33
25998,389370457,73.26,2020/2/8 21:19
25999,392892567,43.86,2020/2/8 21:19
26000,338191921,26.49,2020/2/8 21:16
26001,348175293,38.17,2020/2/8 21:16
26002,278736067,28.56,2020/2/8 21:14
26003,906371417,23.4,2020/2/8 21:11
26004,901571527,43.66,2020/2/8 21:09
26005,383870673,15.94,2020/2/8 21:02
26006,981610612,28.1,2020/2/8 21:01
26007,963983220,12.93,2020/2/8 21:01
26008,330870675,19.51,2020/2/8 21:00
26009,13220123,20.73,2020/2/8 20:59
26010,901098713,18.26,2020/2/8 20:57
26011,325873191,16.99,2020/2/8 20:53
26012,912281131,30.69,2020/2/8 20:47
26013,239835545,41.8,2020/2/8 20:46
26014,240679586,19.84,2020/2/8 20:45
26015,388770684,11.14,2020/2/8 20:44
26016,283460219,43.27,2020/2/8 20:42
26017,296201752,21.55,2020/2/8 20:42
26018,358559775,36.36,2020/2/8 20:41
26019,966604964,145.93,2020/2/8 20:32
26020,909840386,16.68,2020/2/8 20:31
26021,260824780,145.82,2020/2/8 20:30
26022,12657768,45.33,2020/2/8 20:30
26023,970622158,73.62,2020/2/8 20:29
26024,388105363,16.64,2020/2/8 20:28
26025,967085224,34,2020/2/8 20:25
26026,237057953,48.75,2020/2/8 20:22
26027,332070616,27.86,2020/2/8 20:16
26028,218235396,15.48,2020/2/8 20:15
26029,959366859,17.11,2020/2/8 20:12
26030,245597514,28.76,2020/2/8 20:12
26031,933923958,49.68,2020/2/8 20:09
26032,238049508,28.75,2020/2/8 20:06
26033,383870614,15.92,2020/2/8 20:06
26034,388105363,14.86,2020/2/8 20:04
26035,279171988,33.02,2020/2/8 19:57
26036,386136608,43.15,2020/2/8 19:54
26037,900611179,47.4,2020/2/8 19:49
26038,268192359,17.48,2020/2/8 19:46
26039,354617540,20.34,2020/2/8 19:45
26040,944325595,14.04,2020/2/8 19:41
26041,959272715,44.62,2020/2/8 19:40
26042,942798383,41.2,2020/2/8 19:38
26043,950179879,24.42,2020/2/8 19:37
26044,247900639,29.86,2020/2/8 19:36
26045,277098879,46.45,2020/2/8 19:36
26046,390944390,49.7,2020/2/8 19:36
26047,971815035,21.81,2020/2/8 19:36
26048,245233048,46.78,2020/2/8 19:35
26049,12353629,33.4,2020/2/8 19:33
26050,337110447,27.08,2020/2/8 19:32
26051,268246016,25.7,2020/2/8 19:28
26052,943881265,21.96,2020/2/8 19:27
26053,12494395,28.45,2020/2/8 19:27
26054,374606226,23.32,2020/2/8 19:26
26055,989199998,43.77,2020/2/8 18:53
26056,964367571,26.74,2020/2/8 19:24
26057,957425460,27.33,2020/2/8 19:22
26058,334870613,22.78,2020/2/8 19:21
26059,951364756,26.72,2020/2/8 19:19
26060,12673249,36.58,2020/2/8 19:18
26061,397436601,149.14,2020/2/8 19:18
26062,357070671,15.75,2020/2/8 19:18
26063,346591631,36.82,2020/2/8 19:18
26064,915398294,28,2020/2/8 19:15
26065,13941502,45.66,2020/2/8 19:09
26066,396864405,21.15,2020/2/8 19:08
26067,273550742,26.89,2020/2/8 19:07
26068,990394326,46.69,2020/2/8 19:07
26069,955459793,27.87,2020/2/8 19:06
26070,207546106,19.88,2020/2/8 19:06
26071,936671270,33.63,2020/2/8 19:05
26072,996053973,11.51,2020/2/8 19:04
26073,390239369,28.76,2020/2/8 19:02
26074,252866287,28.09,2020/2/8 19:00
26075,966962499,31.3,2020/2/8 19:00
26076,927443085,30,2020/2/8 18:29
26077,201349571,94.36,2020/2/7 19:03
26078,974206928,31.21,2020/2/8 18:59
26079,246156731,91.96,2020/2/8 18:59
26080,394058666,16.92,2020/2/8 18:57
26081,322677421,20.55,2020/2/8 18:55
26082,922048143,22.94,2020/2/8 18:53
26083,268316864,36.48,2020/2/8 18:52
26084,952459965,50.06,2020/2/8 18:52
26085,14313180,15.19,2020/2/8 18:47
26086,14424377,20.91,2020/2/8 18:46
26087,289969816,31.42,2020/2/8 18:45
26088,990082061,17.35,2020/2/8 18:44
26089,994396816,17.46,2020/2/8 18:42
26090,329010270,21.58,2020/2/8 18:41
26091,328901550,43.38,2020/2/8 18:40
26092,948725240,52.74,2020/2/8 18:39
26093,935565292,79.18,2020/2/8 18:38
26094,12609618,15.02,2020/2/8 18:38
26095,994673105,29.77,2020/2/8 18:36
26096,971815035,21.91,2020/2/8 18:33
26097,256798567,15.85,2020/2/8 18:32
26098,13143129,38.56,2020/2/8 18:32
26099,912757400,32.58,2020/2/8 18:32
26100,973315850,45.9,2020/2/8 18:31
26101,385758277,11.3,2020/2/8 18:30
26102,392319010,64.45,2020/2/8 14:03
26103,386231603,20.54,2020/2/8 18:29
26104,985120858,31.6,2020/2/8 18:29
26105,949063918,20.88,2020/2/8 18:29
26106,914577636,61.29,2020/2/8 18:28
26107,974386381,41.66,2020/2/8 18:28
26108,385026351,12.96,2020/2/8 18:26
26109,902051485,27.88,2020/2/8 18:24
26110,965050770,34.95,2020/2/8 18:24
26111,934949350,23.47,2020/2/8 18:23
26112,990140081,25.45,2020/2/8 18:20
26113,12741298,28.28,2020/2/8 18:15
26114,917476017,24.67,2020/2/8 18:12
26115,276118539,42.92,2020/2/8 18:11
26116,209482337,69.09,2020/2/8 18:10
26117,362736686,14.17,2020/2/8 18:10
26118,930565214,19.47,2020/2/8 18:09
26119,13002319,37.52,2020/2/8 18:09
26120,941805564,18.12,2020/2/8 18:08
26121,955627163,21.49,2020/2/8 18:05
26122,394970468,107.2,2020/2/8 18:05
26123,322677421,20,2020/2/8 18:03
26124,238640557,29.4,2020/2/8 18:02
26125,993391622,16.47,2020/2/8 18:00
26126,907819186,137.49,2020/2/8 18:00
26127,205665971,44.05,2020/2/8 17:59
26128,987706182,18.87,2020/2/8 17:58
26129,14561404,28.05,2020/2/8 17:58
26130,210685953,46.6,2020/2/8 17:56
26131,978867031,56.59,2020/2/8 13:33
26132,966129203,20.24,2020/2/8 17:54
26133,242047345,15.99,2020/2/8 17:52
26134,203555327,19.45,2020/2/8 17:52
26135,967929385,20.02,2020/2/8 17:52
26136,311356716,32.77,2020/2/8 17:52
26137,13421787,18.48,2020/2/8 17:47
26138,900000890,32.96,2020/2/8 17:47
26139,935440423,51.52,2020/2/8 17:47
26140,996621656,36.06,2020/2/8 17:45
26141,949946570,20.07,2020/2/8 17:45
26142,366870621,33.61,2020/2/8 17:44
26143,906086098,23.56,2020/2/8 17:43
26144,966129203,19.56,2020/2/8 17:42
26145,278499212,20.91,2020/2/8 17:42
26146,332926721,23.2,2020/2/8 17:41
26147,914886690,38.85,2020/2/8 17:41
26148,12494395,26.11,2020/2/8 17:39
26149,342631666,11.76,2020/2/8 17:38
26150,955557268,21.72,2020/2/8 17:37
26151,364768225,40.41,2020/2/8 17:37
26152,278367330,18.48,2020/2/8 17:36
26153,368246720,58,2020/2/8 17:35
26154,941805564,17.77,2020/2/8 17:34
26155,254739774,16.81,2020/2/8 17:31
26156,312258499,23.13,2020/2/8 17:31
26157,212440520,27.44,2020/2/8 17:30
26158,921452413,38.18,2020/2/8 17:30
26159,988137568,22.11,2020/2/8 17:30
26160,955627163,24.27,2020/2/8 17:29
26161,241997067,28.29,2020/2/8 17:29
26162,966730138,40.45,2020/2/8 17:29
26163,355920725,59.14,2020/2/8 17:29
26164,222178613,33.67,2020/2/8 17:27
26165,223860034,16.18,2020/2/8 17:27
26166,969233457,25.41,2020/2/8 17:26
26167,233150114,27.86,2020/2/8 17:25
26168,226163056,30.14,2020/2/8 17:25
26169,351836724,18.49,2020/2/8 17:24
26170,249572315,23.66,2020/2/8 17:23
26171,998607256,17.84,2020/2/8 17:21
26172,325508659,33.14,2020/2/8 17:21
26173,943975770,27.64,2020/2/8 17:20
26174,393233680,55.98,2020/2/8 17:20
26175,335802339,16.96,2020/2/8 17:19
26176,936671270,30.18,2020/2/8 17:18
26177,386231603,17.47,2020/2/8 17:18
26178,376614159,18.56,2020/2/8 17:18
26179,910375140,52.66,2020/2/8 17:17
26180,987607863,34.27,2020/2/8 17:16
26181,381933678,27.14,2020/2/8 17:16
26182,338191921,26.23,2020/2/8 17:15
26183,209085092,29.58,2020/2/8 17:13
26184,916475735,46.27,2020/2/8 17:13
26185,357070613,18.68,2020/2/8 17:12
26186,918835520,27.33,2020/2/8 17:12
26187,903473629,21.56,2020/2/8 17:10
26188,12455971,40.23,2020/2/8 15:04
26189,914964899,37.83,2020/2/8 17:09
26190,960482928,14.19,2020/2/8 17:07
26191,332926721,26.56,2020/2/8 17:06
26192,249637700,16.39,2020/2/8 17:05
26193,12514593,29.56,2020/2/8 17:05
26194,336533606,35.92,2020/2/8 17:03
26195,966119470,36.32,2020/2/8 17:03
26196,901617588,17.19,2020/2/8 17:00
26197,376572009,29.98,2020/2/8 16:59
26198,984016822,18.74,2020/2/8 16:59
26199,365278467,37.93,2020/2/8 16:56
26200,251938221,35,2020/2/1 11:48
26201,225530560,30.69,2020/2/8 16:54
26202,13143129,36.31,2020/2/8 16:53
26203,209448093,19.39,2020/2/8 16:52
26204,988476729,44.14,2020/2/8 16:52
26205,373428193,36.36,2020/2/8 16:51
26206,379397513,21.21,2020/2/8 16:50
26207,999531969,37.8,2020/2/8 16:49
26208,283398752,39.87,2020/2/8 16:49
26209,944611122,40.51,2020/2/8 16:46
26210,322677421,38.02,2020/2/8 16:46
26211,245233048,48.57,2020/2/8 16:44
26212,905764925,19.49,2020/2/8 16:42
26213,925505347,32.04,2020/2/8 16:41
26214,936919885,18.8,2020/2/8 16:41
26215,997591548,54.13,2020/2/8 16:40
26216,209294379,34.02,2020/2/8 16:40
26217,366889409,33.79,2020/2/8 16:37
26218,252550941,19.7,2020/2/8 16:36
26219,957536462,22.77,2020/2/8 16:36
26220,968194327,25.08,2020/2/8 16:34
26221,933938376,23.65,2020/2/8 16:34
26222,304592196,74.43,2020/2/8 16:33
26223,923370831,114.52,2020/2/8 16:33
26224,334973473,41.86,2020/2/8 16:31
26225,377687212,24.76,2020/2/8 16:29
26226,934949350,28.96,2020/2/8 16:28
26227,295293377,47.54,2020/2/8 16:27
26228,12585158,13.15,2020/2/8 16:26
26229,14007752,45.2,2020/2/8 16:26
26230,365278467,35.85,2020/2/8 16:26
26231,960640771,38.29,2020/2/8 16:24
26232,322693513,17.16,2020/2/8 16:22
26233,14095955,37.6,2020/2/8 16:20
26234,360809610,35.35,2020/2/8 16:18
26235,260028916,22.59,2020/2/8 16:18
26236,998323289,43.69,2020/2/8 16:18
26237,956289913,29.64,2020/2/8 16:18
26238,12620124,65.74,2020/2/8 16:17
26239,976026951,13.9,2020/2/8 16:17
26240,944611122,37.41,2020/2/8 16:15
26241,910375140,37.95,2020/2/8 16:13
26242,207546106,20.46,2020/2/8 16:12
26243,207659958,39.68,2020/2/8 16:10
26244,970659562,29.52,2020/2/8 16:08
26245,325873191,17.06,2020/2/8 16:07
26246,12973244,13.26,2020/2/8 16:05
26247,994884311,41.72,2020/2/8 16:05
26248,901098713,41.88,2020/2/8 16:05
26249,949174301,15.82,2020/2/8 16:02
26250,930909946,23.5,2020/2/8 16:02
26251,996508441,67.65,2020/2/8 16:00
26252,986679735,29.67,2020/2/8 16:00
26253,389970627,33.74,2020/2/8 16:00
26254,225511888,23.9,2020/2/8 16:00
26255,342920487,37.16,2020/2/8 15:57
26256,311112378,18.34,2020/2/8 15:56
26257,277098879,42.15,2020/2/8 15:56
26258,381933678,36.2,2020/2/8 15:54
26259,337236627,50.9,2020/2/8 15:53
26260,377687212,35.9,2020/2/8 15:52
26261,979421341,48.67,2020/2/8 15:52
26262,900393773,45.66,2020/2/8 15:51
26263,925116212,22.4,2020/2/8 15:50
26264,325917778,10.9,2020/2/8 15:46
26265,248114568,65.55,2020/2/8 15:45
26266,257023986,10.95,2020/2/8 15:45
26267,900105796,27.21,2020/2/8 15:45
26268,933923958,51.25,2020/2/8 15:44
26269,325562525,27.48,2020/2/8 15:42
26270,925505347,32.35,2020/2/8 15:41
26271,220499760,32.83,2020/2/8 15:39
26272,12973244,13.77,2020/2/8 15:39
26273,330344598,37.59,2020/2/8 15:39
26274,946745989,29.3,2020/2/8 15:39
26275,258232587,54.28,2020/2/8 15:37
26276,12734755,49.86,2020/2/8 15:36
26277,274469198,54.33,2020/2/8 15:34
26278,281723192,22.5,2020/2/8 15:32
26279,990753536,19.53,2020/2/8 15:32
26280,370597562,21.86,2020/2/8 15:31
26281,252550941,18.9,2020/2/8 15:31
26282,960640771,37.17,2020/2/8 15:30
26283,973453871,39.16,2020/2/8 15:28
26284,360216460,46.41,2020/2/8 15:25
26285,918187012,15.06,2020/2/8 15:25
26286,993007420,50.71,2020/2/8 15:23
26287,238640557,28.24,2020/2/8 15:23
26288,288718792,23.23,2020/2/8 15:23
26289,953232525,29.82,2020/2/8 15:22
26290,996053973,23.35,2020/2/8 15:19
26291,283460219,38.66,2020/2/8 15:18
26292,296105145,14.8,2020/2/8 15:18
26293,270855740,15.14,2020/2/8 15:17
26294,975614363,23.91,2020/2/8 15:16
26295,948987303,26.17,2020/2/8 15:15
26296,386136608,38.73,2020/2/8 15:10
26297,918891447,11.13,2020/2/8 15:06
26298,298116735,16.06,2020/2/8 15:06
26299,210764466,51.38,2020/2/8 15:06
26300,957425460,24.25,2020/2/8 15:02
26301,260028916,22.14,2020/2/8 15:02
26302,232143941,37.84,2020/2/8 15:00
26303,968722576,64,2020/2/8 15:00
26304,360216460,45.03,2020/2/8 14:59
26305,988916697,30.98,2020/2/8 14:58
26306,973048841,35.73,2020/2/8 14:58
26307,366483038,50.28,2020/2/8 14:58
26308,352155603,47.98,2020/2/8 14:57
26309,218615796,47.88,2020/2/8 14:57
26310,930020597,13.63,2020/2/8 14:57
26311,212870067,17.14,2020/2/8 14:57
26312,12734755,51.73,2020/2/8 14:57
26313,901496492,40.69,2020/2/8 14:57
26314,207659958,39.27,2020/2/8 14:56
26315,340835657,53.46,2020/2/8 14:55
26316,215913108,17.52,2020/2/8 14:54
26317,912645066,32.01,2020/2/8 14:52
26318,989191352,22.81,2020/2/8 14:52
26319,310728706,13.82,2020/2/8 14:50
26320,335499265,14.67,2020/2/8 14:49
26321,12569170,12.58,2020/2/8 14:47
26322,201524314,85.6,2020/2/8 14:47
26323,280131767,37.98,2020/2/8 14:46
26324,336270695,18.15,2020/2/8 14:46
26325,346070669,36.13,2020/2/8 14:46
26326,332001335,18.24,2020/2/8 14:45
26327,355138620,15.74,2020/2/8 14:41
26328,277222516,46.62,2020/2/8 14:40
26329,249421483,14.49,2020/2/8 14:39
26330,267529359,50.19,2020/2/8 14:37
26331,941805564,17.65,2020/2/8 14:36
26332,987057210,20.94,2020/2/8 14:36
26333,215736427,23.71,2020/2/8 14:35
26334,948030543,18.14,2020/2/8 14:33
26335,984742903,35.26,2020/2/8 14:32
26336,947809463,43.96,2020/2/8 14:28
26337,209294379,20.65,2020/2/8 14:28
26338,207971771,39.5,2020/2/8 14:27
26339,275452083,52.41,2020/2/8 14:25
26340,364677747,123.13,2020/2/8 14:23
26341,992653908,35.1,2020/2/8 14:23
26342,335499265,44.26,2020/2/8 14:22
26343,991382538,23.42,2020/2/8 14:22
26344,12533975,19.22,2020/2/8 14:21
26345,903473629,15.13,2020/2/8 14:20
26346,362736686,11.64,2020/2/8 14:19
26347,294492877,35.98,2020/2/8 14:19
26348,13950873,19.89,2020/2/8 14:17
26349,302136620,16.32,2020/2/8 14:13
26350,14024768,39.15,2020/2/8 14:12
26351,946403020,30.31,2020/2/8 14:10
26352,310728706,13.16,2020/2/8 14:08
26353,995669503,19.45,2020/2/8 14:07
26354,247900639,22.16,2020/2/8 14:07
26355,12514855,26.01,2020/2/8 14:06
26356,256029735,29.66,2020/2/8 14:06
26357,990329825,19.69,2020/2/8 14:04
26358,990729987,27.79,2020/2/8 14:03
26359,12674995,51.81,2020/2/8 14:00
26360,978755615,35.38,2020/2/8 13:57
26361,12621561,29.18,2020/2/8 13:56
26362,277222516,44.71,2020/2/8 13:56
26363,983519757,27.52,2020/2/8 13:56
26364,281723192,19.72,2020/2/8 13:55
26365,925873180,20.22,2020/2/8 13:54
26366,12805168,30.75,2020/2/8 13:54
26367,361920765,36.96,2020/2/8 13:53
26368,13220123,26.04,2020/2/8 13:52
26369,13002319,35.24,2020/2/8 13:50
26370,13271003,59.97,2020/2/8 13:50
26371,371222125,19.1,2020/2/8 13:48
26372,992308205,34.39,2020/2/8 13:48
26373,355536648,41.4,2020/2/8 13:47
26374,987185001,20.52,2020/2/8 13:45
26375,938298189,75.18,2020/2/8 13:44
26376,12181732,29.66,2020/2/8 13:44
26377,321306619,27.79,2020/2/8 13:44
26378,335802339,20.08,2020/2/8 13:42
26379,933938376,27.26,2020/2/8 13:40
26380,975614363,23.74,2020/2/8 13:39
26381,930920349,38.89,2020/2/8 13:37
26382,987057210,17.29,2020/2/8 13:37
26383,264269346,22.76,2020/2/8 13:36
26384,906371417,29.64,2020/2/8 13:36
26385,932208051,21.97,2020/2/8 13:36
26386,203409603,40.46,2020/2/8 13:34
26387,342911935,67.48,2020/2/8 13:34
26388,989280385,62.31,2020/2/8 13:34
26389,225040918,71.22,2020/2/8 13:33
26390,949712186,101.62,2020/2/8 13:33
26391,278499212,23.02,2020/2/8 13:33
26392,917476017,23.26,2020/2/8 13:32
26393,202079198,39.7,2020/2/8 13:31
26394,901534566,42.02,2020/2/8 13:30
26395,13152941,22.1,2020/2/8 13:29
26396,229515178,38.72,2020/2/8 13:27
26397,308666913,97.71,2020/2/8 13:26
26398,965033728,16.52,2020/2/8 13:24
26399,281723192,42.58,2020/2/7 23:19
26400,239835545,38.8,2020/2/8 13:19
26401,912281131,28.47,2020/2/8 13:19
26402,12790487,13.78,2020/2/8 13:17
26403,284342208,39.92,2020/2/8 13:16
26404,250170859,27.94,2020/2/8 13:16
26405,943809699,30.07,2020/2/8 13:14
26406,917676795,44.54,2020/2/8 13:12
26407,912757400,22.77,2020/2/8 13:08
26408,904688341,19.16,2020/2/8 13:05
26409,14414416,15.62,2020/2/8 13:05
26410,971692356,59.02,2020/2/8 13:04
26411,332352556,16.53,2020/2/8 13:01
26412,220290899,31.87,2020/2/8 13:00
26413,304592196,47.65,2020/2/8 12:59
26414,247900639,30.72,2020/2/8 12:59
26415,334870613,19.83,2020/2/8 12:59
26416,970659562,31.23,2020/2/8 12:57
26417,337124450,63.69,2020/2/8 12:55
26418,902621057,24.09,2020/2/8 12:50
26419,386231603,22.44,2020/2/8 12:49
26420,996053973,24.24,2020/2/8 12:48
26421,13802999,30.55,2020/2/8 12:42
26422,911258047,27.99,2020/2/8 12:39
26423,314034668,40.08,2020/2/8 12:39
26424,912955853,26.36,2020/2/8 12:37
26425,202549515,25.03,2020/2/8 12:37
26426,239457199,51.51,2020/2/8 12:36
26427,934317234,28.7,2020/2/8 12:29
26428,13386429,56.58,2020/2/8 12:28
26429,901519303,50.22,2020/2/8 12:27
26430,295028109,29.42,2020/2/8 12:27
26431,924747816,39.07,2020/2/8 12:26
26432,231897357,25.38,2020/2/8 12:26
26433,285514367,26.17,2020/2/8 12:25
26434,372714484,33.9,2020/2/8 12:24
26435,911258047,23.35,2020/2/8 12:23
26436,255230101,34.89,2020/2/8 12:23
26437,994373400,27.8,2020/2/8 12:22
26438,280369335,23.9,2020/2/8 12:20
26439,258702279,43.92,2020/2/8 12:18
26440,395538688,35.58,2020/2/8 12:17
26441,981978649,12.25,2020/2/8 12:16
26442,913674990,40.21,2020/2/8 12:15
26443,12790487,14.26,2020/2/8 12:14
26444,225017066,53.91,2020/2/8 12:09
26445,923165594,33.26,2020/2/8 12:06
26446,321653464,31.98,2020/2/8 12:02
